Status,Date,Title,Price,Price_units,Amount,Amount_units,Waste_type
Открыто,2020-11-02,Дробленный ящик,22.0,₽/кг.,5000.0,кг.,Пластик
Открыто,2020-11-02,Дробленный бампер,35.0,₽/кг.,5000.0,кг.,Пластик
Открыто,2020-11-02,Стрейч пленка,30.0,₽/кг.,1200.0,кг.,Пластик
Открыто,2020-11-02,"Вторичные гранулы ПНД ПТР от 0,3 до 1,5",57.0,₽/кг.,40.0,т.,Пластик
Открыто,2020-11-02,Продам вторичную стрейч гранулу,61.0,₽/кг.,20.0,т.,Пластик
Открыто,2020-11-02,Труба ПНД обрезки,35.0,₽/кг.,2.0,т.,Пластик
Открыто,2020-11-01,ПЭТ,1.0,₽/кг.,10.0,т.,Пластик
Сделка закрыта,2020-10-31,Пленка ПВД черная,5.0,₽/кг.,15.0,т.,Пластик
Открыто,2020-10-29,Пленка ПВД на переработку сельхоз.,16.0,₽/кг.,38.0,т.,Пластик
Открыто,2020-10-29,Продам канистры,15.0,₽/кг.,300.0,кг.,Пластик
Открыто,2020-10-29,Продам Шпули ,17.0,₽/шт.,2500.0,шт.,Макулатура
Открыто,2020-10-29,Продам гранулу ПП,44.0,₽/кг.,2.0,т.,Пластик
Открыто,2020-10-21,Продам биг бэги б/у 80*80*175 ,155.0,₽/шт.,3000.0,шт.,Пластик
Открыто,2020-10-20,Продам картон,9000.0,₽/т.,2.0,т.,Макулатура
Открыто,2020-10-20,Продам Пленку ПВД ,26.0,₽/кг.,1600.0,кг.,Пластик
Открыто,2020-10-20,Продам обрезки войлока ,10.0,₽/кг.,1000.0,кг.,Текстиль
Открыто,2020-10-20,Продам обрезки матрасной стежки ,15.0,₽/кг.,1000.0,кг.,Текстиль
Открыто,2020-10-20,Деревянные отходы,1.0,₽/кг.,5.0,т.,Дерево
Открыто,2020-10-20,Медицинское оборудование,1.0,₽/шт.,1.0,шт.,Остальное
Открыто,2020-10-20,Медецинское оборудование,1.0,₽/шт.,1.0,шт.,Остальное
Открыто,2020-10-20,Медицинское оборудование,1.0,₽/шт.,1.0,шт.,Остальное
Открыто,2020-10-20,Отходу труб,15.0,₽/кг.,3.0,т.,Пластик
Открыто,2020-10-19,Гранула ротоформовка из дорожных блоков   ,65.0,₽/кг.,300.0,т.,Пластик
Открыто,2020-10-19,Пвх литники ,23.0,₽/кг.,15.0,т.,Пластик
Открыто,2020-10-19,Продам литник стрейч (5118) первичка  ,30.0,₽/кг.,12.0,т.,Пластик
Открыто,2020-10-19,Продам стрейч смет (первичный),26.0,₽/кг.,10.0,т.,Пластик
Открыто,2020-10-19,ПВД на экструзию и литье,50.0,₽/кг.,15.0,т.,Пластик
Открыто,2020-10-19,Почтпакеты,8.0,₽/кг.,6.0,т.,Пластик
Сделка закрыта,2020-10-19,Продаю пэт-бутылки,20.0,₽/кг.,1500.0,кг.,Пластик
Открыто,2020-10-19,"ПЭТ бутылки, пластиковые пивные кеги",10.0,₽/кг.,1000.0,кг.,Пластик
Открыто,2020-10-19,Полиуретан ,30.0,₽/т.,10.0,т.,Пластик
Открыто,2020-10-18,Продам Шпули ,20.0,₽/шт.,2500.0,шт.,Макулатура
Сделка закрыта,2020-10-29,Продам Пэт бутылку,12.0,₽/шт.,200.0,кг.,Пластик
Сделка закрыта,2020-10-29,Вторичный Полипропилен,54.0,₽/кг.,10.0,т.,Пластик
Открыто,2020-10-29,Чистый стрейч 1й сорт,32.0,₽/кг.,7.0,т.,Пластик
Открыто,2020-10-29,ПВД прозрачная и стрейч под мойку,23.5,₽/кг.,14.0,т.,Пластик
Открыто,2020-10-29,Биг беги,19.5,₽/кг.,16.0,т.,Пластик
Открыто,2020-10-29,Полипропилен вторичный,48.0,₽/кг.,300.0,т.,Пластик
Открыто,2020-10-28,Отходы дробления кабеля,1.0,₽/кг.,80.0,т.,Пластик
Сделка закрыта,2020-10-28,ПНД пленка под мойку,28.0,₽/кг.,60.0,т.,Пластик
Открыто,2020-10-28,Продам ПЭТ прессованный ,38.0,₽/кг.,8.0,т.,Пластик
Открыто,2020-10-27,Пластик абс от принтеров компьютеров,10.0,₽/кг.,1.0,т.,Пластик
Открыто,2020-10-27,ПП дроблёнка,1.0,₽/т.,3.0,т.,Пластик
Открыто,2020-10-27,Реализую прессованные мешки,24000.0,₽/т.,20.0,т.,Пластик
Сделка закрыта,2020-10-27,Продам на постоянной основе.ПВД пленку под мойку.,15.0,₽/кг.,10.0,т.,Остальное
Открыто,2020-10-27,ПММА,70.0,₽/кг.,10.0,т.,Пластик
Открыто,2020-10-27,Полистирол 825,69.0,₽/кг.,20.0,т.,Пластик
Открыто,2020-10-26,Продам биг бег биг бэг,20000.0,₽/т.,17.0,т.,Пластик
Открыто,2020-10-26,ПВД прозрачная под мойку,23.5,₽/кг.,12.0,т.,Пластик
Открыто,2020-10-26,Растворитель для лакокрасочных материалов,5.0,₽/кг.,120.0,т.,Остальное
Открыто,2020-10-26,Растворитель (раствор уксусной кислоты),20.0,₽/кг.,40.0,т.,Остальное
Открыто,2020-10-26,Продаем ПЭТ-бутылки на переработку,30000.0,₽/т.,8000.0,кг.,Пластик
Открыто,2020-10-26,Укрывная пленка ПВД,11.0,₽/кг.,12.0,т.,Пластик
Открыто,2020-10-26,Абс гранула,57.0,₽/кг.,10.0,т.,Пластик
Открыто,2020-10-25,ПЭТ,1.0,₽/кг.,200.0,т.,Пластик
Открыто,2020-10-25,АБС пластик ,35.0,₽/кг.,1.0,т.,Пластик
Открыто,2020-10-25,Продам обрезки войлока ,7.0,₽/кг.,2500.0,кг.,Текстиль
Открыто,2020-10-25,Продам Пленку ПВД ,28.0,₽/кг.,2300.0,кг.,Пластик
Открыто,2020-10-25,Агломерат ,25.0,₽/кг.,100.0,т.,Пластик
Открыто,2020-10-25,Гранула ПП,38.0,₽/кг.,60.0,т.,Пластик
Открыто,2020-10-23,Стрейч пленка ,26000.0,₽/т.,20000.0,т.,Пластик
Открыто,2020-10-23,Продам матрасную стежку ,13.0,₽/кг.,2000.0,кг.,Текстиль
Открыто,2020-10-23,01030. Вторичная гранула полипропилена 01030 натурального цвета,80.0,₽/кг.,10000.0,кг.,Пластик
Открыто,2020-10-22,Дробленка ящик ПП,22.5,₽/кг.,100.0,т.,Пластик
Открыто,2020-10-22,Стрейч гранула,65.0,₽/кг.,20.0,т.,Пластик
Открыто,2020-10-22,Втулки картонные 76 диаметр продаю,34.0,₽/шт.,10000.0,шт.,Макулатура
Открыто,2020-10-22,гранула ПВД Стрейч,46.0,₽/кг.,50.0,т.,Пластик
Открыто,2020-10-21,Продам обрезки Пленки пвх,10.0,₽/кг.,7000.0,кг.,Пластик
Открыто,2020-10-21,биг-бэги бесплатно,0,₽,10.0,т.,Пластик
Открыто,2020-10-21,Алюминиевая фольга лежалая ,5000.0,₽/т.,7.0,т.,Металлы
Открыто,2020-10-21,Продам обрезки мебельной Пленки ПВХ ,10.0,₽/кг.,7000.0,кг.,Пластик
Сделка закрыта,2020-10-21,ПП из натурального спанбонда,68.0,₽/кг.,2.0,т.,Пластик
Открыто,2020-10-17,ПВД ПНД ,2.0,₽/кг.,100.0,т.,Пластик
Открыто,2020-10-17,Каленое стекло,3.0,₽/кг.,3.0,т.,Стекло
Открыто,2020-10-17,ПЭТ Флекс ,1.0,₽/кг.,5.0,т.,Пластик
Открыто,2020-10-17,"Продам стеклобой, стеклотару ",3.5,₽/кг.,20.0,т.,Стекло
Открыто,2020-10-17,Трубы пнд    ,30.0,₽/кг.,7000.0,кг.,Пластик
Открыто,2020-10-16,Трубы новые ПП  с наружней Алюминевой армировкой ,30.0,₽/кг.,8000.0,кг.,Пластик
Открыто,2020-10-16,продам кабельный сдир пнд,15.0,₽/кг.,5000.0,кг.,Пластик
Открыто,2020-10-16,Гранула пп,42.0,₽/кг.,100.0,т.,Пластик
Сделка закрыта,2020-10-16,Стрейч пленка и пвд,22.0,₽/кг.,2000.0,кг.,Остальное
Открыто,2020-10-16,Гранула пвд,48.0,₽/кг.,150.0,т.,Пластик
Открыто,2020-10-16,БОПП ,17.0,₽/кг.,7.0,т.,Пластик
Открыто,2020-10-16,Металлокорд,10.0,₽/кг.,20.0,т.,Металлы
Открыто,2020-10-16,Пленка ПВД на переработку сельхоз.,15.0,₽/кг.,30.0,т.,Пластик
Открыто,2020-10-16,ПВД на экструзию,50.0,₽/кг.,7.0,т.,Пластик
Открыто,2020-10-16,Продам Пленку ПВД ,28.0,₽/кг.,1500.0,кг.,Пластик
Открыто,2020-10-16,Продам пленку ПП для полимернопесчанников,6.0,₽/кг.,5.0,т.,Пластик
Открыто,2020-10-15,Продам биг бэги б/у 90*90*175,235.0,₽/шт.,5000.0,шт.,Остальное
Открыто,2020-10-15,Продам биг бэги б/у 100*100*120,175.0,₽/шт.,6000.0,шт.,Остальное
Сделка закрыта,2020-10-15,Продам пленку ПВД,29.0,₽/кг.,8.0,т.,Остальное
Открыто,2020-10-15,Картриджи от оргтехники,5.0,₽/кг.,4.0,т.,Электроника
Открыто,2020-10-09,Армированные трубы,10.0,₽/кг.,5.0,т.,Резина
Открыто,2020-10-09,Гранула ПНД вторичная ,56.0,₽/т.,12000.0,т.,Пластик
Открыто,2020-10-09,ПВД прозрачная под мойку,21.0,₽/кг.,24.0,т.,Пластик
Открыто,2020-10-08,Кратон,20.0,₽/кг.,500.0,кг.,Резина
Открыто,2020-10-08,Абс гранула,55.0,₽/кг.,5.0,т.,Пластик
Открыто,2020-10-08,Продаем жмых (сечку) после мойки пленки,1.5,₽/кг.,40.0,т.,Пластик
Открыто,2020-10-08,реализация ПЭТ бутылок и канистр пластиковых,15.0,₽/кг.,600.0,кг.,Пластик
Открыто,2020-10-07,"ПП мешки с вкладышем (тальк,сода,соль)",13.0,₽/кг.,18.0,т.,Пластик
Открыто,2020-10-07,Продам обрезки войлока ,10.0,₽/кг.,1000.0,кг.,Текстиль
Открыто,2020-10-07,Продам обрезки синтепона ,35.0,₽/кг.,800.0,кг.,Текстиль
Открыто,2020-10-07,Продам гранулу П.П.,44.0,₽/кг.,3.0,т.,Пластик
Открыто,2020-10-07,Предлагаю АБС пластик,5.0,₽/кг.,40.0,т.,Пластик
Открыто,2020-10-07,Изделия из ПП,7.0,₽/кг.,150.0,т.,Пластик
Открыто,2020-10-07,Продам Биг беги из-под серы,12.0,₽/кг.,40.0,т.,Пластик
Открыто,2020-10-07,Сдам на переработку отходы подоконников,12.0,₽/кг.,2.0,т.,Пластик
Открыто,2020-10-07,Полипропилен вторичный,46.0,₽/кг.,250.0,т.,Пластик
Открыто,2020-10-06,Крафт Бумага в рулонах ,22.0,₽/кг.,27.0,т.,Макулатура
Открыто,2020-10-06,Вторичная гранула ПНД,55.0,₽/кг.,12000.0,т.,Пластик
Открыто,2020-10-05,"Кислота 2-этилгексановая, ТУ 2431-03-53505711-01",152.0,₽/кг.,44.0,т.,Остальное
Открыто,2020-10-05,Реагент флотационный КЭТГОЛ,55.0,₽/кг.,60.0,т.,Остальное
Открыто,2020-10-13,Абс гранула,73.0,₽/кг.,3.0,т.,Пластик
Открыто,2020-10-13,ПВД натуральный аналог 158,75.0,₽/кг.,5.0,т.,Пластик
Открыто,2020-10-13,Гранула полипропилена ,50.0,₽/кг.,10.0,т.,Пластик
Открыто,2020-10-12,Триэтиленгликоль отработанный,8.0,₽/кг.,12.0,т.,Остальное
Открыто,2020-10-12,Абс гранула,56.0,₽/кг.,10.0,т.,Пластик
Открыто,2020-10-12,Продаю обрезки ковралина ,10.0,₽/кг.,2.0,т.,Текстиль
Открыто,2020-10-12,Продаю обрезки ткани из искусственной ткани ,10.0,₽/кг.,2.0,т.,Текстиль
Сделка закрыта,2020-10-12,Плёнку Пвд Стрейч ,24.0,₽/кг.,20.0,т.,Пластик
Сделка закрыта,2020-10-12,Мешки ПП на переработку,12.0,₽/кг.,4500.0,кг.,Пластик
